Longitude_deg,Latitude_deg,Elevation_m,Temperature_C
86.9354,28.0024,7024.072,-15.7905
86.9359,28.0024,6980.5131,-15.5073
86.9364,28.0024,6936.2868,-15.2199
86.9369,28.0024,6891.3956,-14.9281
86.9374,28.0024,6845.8871,-14.6323
86.9379,28.0024,6799.8377,-14.3329
86.9384,28.0024,6753.3412,-14.0307
86.9389,28.0024,6706.501,-13.7263
86.9394,28.0024,6659.4247,-13.4203
86.9399,28.0024,6612.2211,-13.1134
86.9404,28.0024,6564.9974,-12.8065
86.9409,28.0024,6517.8588,-12.5001
86.9414,28.0024,6470.9067,-12.1949
86.9419,28.0024,6424.2389,-11.8916
86.9424,28.0024,6377.9486,-11.5907
86.9429,28.0024,6332.1245,-11.2928
86.9434,28.0024,6286.8502,-10.9985
86.9439,28.0024,6242.2043,-10.7083
86.9444,28.0024,6198.26,-10.4227
86.9449,28.0024,6155.0852,-10.1421
86.9455,28.0024,6112.7424,-9.8668
86.946,28.0024,6071.2886,-9.5974
86.9465,28.0024,6030.775,-9.334
86.947,28.0024,5991.2478,-9.0771
86.9475,28.0024,5952.7473,-8.8269
86.948,28.0024,5915.3089,-8.5835
86.9485,28.0024,5878.9623,-8.3473
86.949,28.0024,5843.7323,-8.1183
86.9495,28.0024,5809.6389,-7.8967
86.95,28.0024,5776.6969,-7.6825
86.9,28.0029,5758.1345,-7.5619
86.9005,28.0029,5790.016,-7.7691
86.901,28.0029,5823.0121,-7.9836
86.9015,28.0029,5857.108,-8.2052
86.902,28.0029,5892.2846,-8.4338
86.9025,28.0029,5928.518,-8.6694
86.903,28.0029,5965.7791,-8.9116
86.9035,28.0029,6004.034,-9.1602
86.904,28.0029,6043.2434,-9.4151
86.9045,28.0029,6083.3629,-9.6759
86.9051,28.0029,6124.3427,-9.9422
86.9056,28.0029,6166.1277,-10.2138
86.9061,28.0029,6208.6575,-10.4903
86.9066,28.0029,6251.8663,-10.7711
86.9071,28.0029,6295.6833,-11.0559
86.9076,28.0029,6340.0324,-11.3442
86.9081,28.0029,6384.8326,-11.6354
86.9086,28.0029,6429.9982,-11.929
86.9091,28.0029,6475.4389,-12.2244
86.9096,28.0029,6521.0602,-12.5209
86.9101,28.0029,6566.7638,-12.818
86.9106,28.0029,6612.4481,-13.1149
86.9111,28.0029,6658.009,-13.4111
86.9116,28.0029,6703.3416,-13.7057
86.9121,28.0029,6748.3416,-13.9982
86.9126,28.0029,6792.9092,-14.2879
86.9131,28.0029,6836.9537,-14.5742
86.9136,28.0029,6880.4014,-14.8566
86.9141,28.0029,6923.207,-15.1348
86.9146,28.0029,6965.3688,-15.4089
86.9152,28.0029,7006.9492,-15.6792
86.9157,28.0029,7048.0992,-15.9466
86.9162,28.0029,7089.0855,-16.2131
86.9167,28.0029,7130.315,-16.481
86.9172,28.0029,7172.3514,-16.7543
86.9177,28.0029,7215.9146,-17.0374
86.9182,28.0029,7261.8511,-17.336
86.9187,28.0029,7311.069,-17.6559
86.9192,28.0029,7364.428,-18.0028
86.9197,28.0029,7422.589,-18.3808
86.9202,28.0029,7485.8341,-18.7919
86.9207,28.0029,7553.8794,-19.2342
86.9212,28.0029,7625.7172,-19.7012
86.9217,28.0029,7699.5243,-20.1809
86.9222,28.0029,7772.6736,-20.6564
86.9227,28.0029,7841.8743,-21.1062
86.9232,28.0029,7903.44,-21.5064
86.9237,28.0029,7953.6629,-21.8328
86.9242,28.0029,7989.2418,-22.0641
86.9247,28.0029,8007.6967,-22.184
86.9253,28.0029,8007.6908,-22.184
86.9258,28.0029,7989.2361,-22.064
86.9263,28.0029,7953.6573,-21.8328
86.9268,28.0029,7903.4345,-21.5063
86.9273,28.0029,7841.869,-21.1061
86.9278,28.0029,7772.6684,-20.6563
86.9283,28.0029,7699.5192,-20.1809
86.9288,28.0029,7625.7123,-19.7011
86.9293,28.0029,7553.8746,-19.2342
86.9298,28.0029,7485.8294,-18.7919
86.9303,28.0029,7422.5845,-18.3808
86.9308,28.0029,7364.4235,-18.0028
86.9313,28.0029,7311.0647,-17.6559
86.9318,28.0029,7261.8469,-17.336
86.9323,28.0029,7215.9104,-17.0374
86.9328,28.0029,7172.3474,-16.7543
86.9333,28.0029,7130.3111,-16.481
86.9338,28.0029,7089.0817,-16.213
86.9343,28.0029,7048.0955,-15.9466
86.9348,28.0029,7006.9455,-15.6791
86.9354,28.0029,6965.3652,-15.4089
86.9359,28.0029,6923.2036,-15.1348
86.9364,28.0029,6880.3981,-14.8566
86.9369,28.0029,6836.9504,-14.5742
86.9374,28.0029,6792.906,-14.2879
86.9379,28.0029,6748.3385,-13.9982
86.9384,28.0029,6703.3386,-13.7057
86.9389,28.0029,6658.0061,-13.411
86.9394,28.0029,6612.4452,-13.1149
86.9399,28.0029,6566.761,-12.8179
86.9404,28.0029,6521.0575,-12.5209
86.9409,28.0029,6475.4362,-12.2243
86.9414,28.0029,6429.9956,-11.929
86.9419,28.0029,6384.83,-11.6354
86.9424,28.0029,6340.0299,-11.3442
86.9429,28.0029,6295.6809,-11.0559
86.9434,28.0029,6251.864,-10.7711
86.9439,28.0029,6208.6552,-10.4903
86.9444,28.0029,6166.1255,-10.2138
86.9449,28.0029,6124.3405,-9.9422
86.9455,28.0029,6083.3608,-9.6758
86.946,28.0029,6043.2413,-9.4151
86.9465,28.0029,6004.032,-9.1602
86.947,28.0029,5965.7771,-8.9116
86.9475,28.0029,5928.516,-8.6694
86.948,28.0029,5892.2827,-8.4338
86.9485,28.0029,5857.1061,-8.2052
86.949,28.0029,5823.0103,-7.9836
86.9495,28.0029,5790.0143,-7.7691
86.95,28.0029,5758.1328,-7.5619
86.9,28.0034,5739.5549,-7.4411
86.9005,28.0034,5770.3752,-7.6414
86.901,28.0034,5802.2729,-7.8488
86.9015,28.0034,5835.2338,-8.063
86.902,28.0034,5869.2395,-8.2841
86.9025,28.0034,5904.2667,-8.5117
86.903,28.0034,5940.2875,-8.7459
86.9035,28.0034,5977.269,-8.9862
86.904,28.0034,6015.1732,-9.2326
86.9045,28.0034,6053.9572,-9.4847
86.9051,28.0034,6093.5729,-9.7422
86.9056,28.0034,6133.967,-10.0048
86.9061,28.0034,6175.081,-10.272
86.9066,28.0034,6216.8515,-10.5435
86.9071,28.0034,6259.2099,-10.8189
86.9076,28.0034,6302.0827,-11.0975
86.9081,28.0034,6345.3916,-11.379
86.9086,28.0034,6389.0537,-11.6628
86.9091,28.0034,6432.9818,-11.9484
86.9096,28.0034,6477.0845,-12.235
86.9101,28.0034,6521.2667,-12.5222
86.9106,28.0034,6565.4303,-12.8093
86.9111,28.0034,6609.4747,-13.0956
86.9116,28.0034,6653.2984,-13.3804
86.9121,28.0034,6696.8007,-13.6632
86.9126,28.0034,6739.8852,-13.9433
86.9131,28.0034,6782.4645,-14.22
86.9136,28.0034,6824.4677,-14.493
86.9141,28.0034,6865.8515,-14.762
86.9146,28.0034,6906.6153,-15.027
86.9152,28.0034,6946.821,-15.2883
86.9157,28.0034,6986.6168,-15.547
86.9162,28.0034,7026.2636,-15.8047
86.9167,28.0034,7066.1592,-16.064
86.9172,28.0034,7106.8541,-16.3286
86.9177,28.0034,7149.0511,-16.6028
86.9182,28.0034,7193.5767,-16.8922
86.9187,28.0034,7241.3169,-17.2026
86.9192,28.0034,7293.1109,-17.5392
86.9197,28.0034,7349.604,-17.9064
86.9202,28.0034,7411.0716,-18.306
86.9207,28.0034,7477.238,-18.736
86.9212,28.0034,7547.1209,-19.1903
86.9217,28.0034,7618.9432,-19.6571
86.9222,28.0034,7690.1438,-20.1199
86.9227,28.0034,7757.5143,-20.5578
86.9232,28.0034,7817.4607,-20.9475
86.9237,28.0034,7866.368,-21.2654
86.9242,28.0034,7901.0173,-21.4906
86.9247,28.0034,7918.9907,-21.6074
86.9253,28.0034,7918.9882,-21.6074
86.9258,28.0034,7901.0149,-21.4906
86.9263,28.0034,7866.3656,-21.2654
86.9268,28.0034,7817.4584,-20.9475
86.9273,28.0034,7757.5121,-20.5578
86.9278,28.0034,7690.1416,-20.1199
86.9283,28.0034,7618.941,-19.6571
86.9288,28.0034,7547.1188,-19.1903
86.9293,28.0034,7477.2359,-18.736
86.9298,28.0034,7411.0696,-18.306
86.9303,28.0034,7349.602,-17.9064
86.9308,28.0034,7293.109,-17.5392
86.9313,28.0034,7241.3151,-17.2025
86.9318,28.0034,7193.5749,-16.8922
86.9323,28.0034,7149.0493,-16.6028
86.9328,28.0034,7106.8524,-16.3285
86.9333,28.0034,7066.1575,-16.064
86.9338,28.0034,7026.262,-15.8047
86.9343,28.0034,6986.6152,-15.547
86.9348,28.0034,6946.8194,-15.2883
86.9354,28.0034,6906.6138,-15.027
86.9359,28.0034,6865.85,-14.762
86.9364,28.0034,6824.4662,-14.493
86.9369,28.0034,6782.463,-14.22
86.9374,28.0034,6739.8838,-13.9432
86.9379,28.0034,6696.7993,-13.6632
86.9384,28.0034,6653.2971,-13.3804
86.9389,28.0034,6609.4734,-13.0956
86.9394,28.0034,6565.4291,-12.8093
86.9399,28.0034,6521.2655,-12.5222
86.9404,28.0034,6477.0833,-12.235
86.9409,28.0034,6432.9807,-11.9484
86.9414,28.0034,6389.0526,-11.6628
86.9419,28.0034,6345.3905,-11.379
86.9424,28.0034,6302.0816,-11.0975
86.9429,28.0034,6259.2089,-10.8189
86.9434,28.0034,6216.8505,-10.5435
86.9439,28.0034,6175.08,-10.272
86.9444,28.0034,6133.966,-10.0048
86.9449,28.0034,6093.572,-9.7422
86.9455,28.0034,6053.9563,-9.4847
86.946,28.0034,6015.1723,-9.2326
86.9465,28.0034,5977.2681,-8.9862
86.947,28.0034,5940.2866,-8.7459
86.9475,28.0034,5904.2659,-8.5117
86.948,28.0034,5869.2387,-8.2841
86.9485,28.0034,5835.233,-8.063
86.949,28.0034,5802.2721,-7.8488
86.9495,28.0034,5770.3745,-7.6414
86.95,28.0034,5739.5542,-7.4411
86.9,28.0039,5721.0033,-7.3205
86.9005,28.0039,5750.7639,-7.514
86.901,28.0039,5781.5649,-7.7142
86.9015,28.0039,5813.3925,-7.9211
86.902,28.0039,5846.229,-8.1345
86.9025,28.0039,5880.0519,-8.3543
86.903,28.0039,5914.8342,-8.5804
86.9035,28.0039,5950.5441,-8.8125
86.904,28.0039,5987.1451,-9.0504
86.9045,28.0039,6024.5956,-9.2939
86.9051,28.0039,6062.8492,-9.5425
86.9056,28.0039,6101.8544,-9.7961
86.9061,28.0039,6141.5549,-10.0541
86.9066,28.0039,6181.8892,-10.3163
86.9071,28.0039,6222.7912,-10.5821
86.9076,28.0039,6264.1899,-10.8512
86.9081,28.0039,6306.0097,-11.1231
86.9086,28.0039,6348.1706,-11.3971
86.9091,28.0039,6390.5884,-11.6728
86.9096,28.0039,6433.1747,-11.9496
86.9101,28.0039,6475.8378,-12.2269
86.9106,28.0039,6518.4829,-12.5041
86.9111,28.0039,6561.013,-12.7806
86.9116,28.0039,6603.33,-13.0556
86.9121,28.0039,6645.3369,-13.3287
86.9126,28.0039,6686.9406,-13.5991
86.9131,28.0039,6728.0569,-13.8664
86.9136,28.0039,6768.6178,-14.13
86.9141,28.0039,6808.5823,-14.3898
86.9146,28.0039,6847.9506,-14.6457
86.9152,28.0039,6886.7843,-14.8981
86.9157,28.0039,6925.229,-15.148
86.9162,28.0039,6963.5401,-15.397
86.9167,28.0039,7002.1064,-15.6477
86.9172,28.0039,7041.4659,-15.9035
86.9177,28.0039,7082.3047,-16.169
86.9182,28.0039,7125.4297,-16.4493
86.9187,28.0039,7171.7058,-16.7501
86.9192,28.0039,7221.952,-17.0767
86.9197,28.0039,7276.7983,-17.4332
86.9202,28.0039,7336.5143,-17.8213
86.9207,28.0039,7400.8315,-18.2394
86.9212,28.0039,7468.793,-18.6812
86.9217,28.0039,7538.6665,-19.1353
86.9222,28.0039,7607.9554,-19.5857
86.9227,28.0039,7673.5317,-20.012
86.9232,28.0039,7731.8914,-20.3913
86.9237,28.0039,7779.5099,-20.7008
86.9242,28.0039,7813.2489,-20.9201
86.9247,28.0039,7830.751,-21.0339
86.9253,28.0039,7830.7499,-21.0339
86.9258,28.0039,7813.2479,-20.9201
86.9263,28.0039,7779.5089,-20.7008
86.9268,28.0039,7731.8905,-20.3913
86.9273,28.0039,7673.5308,-20.012
86.9278,28.0039,7607.9545,-19.5857
86.9283,28.0039,7538.6656,-19.1353
86.9288,28.0039,7468.7921,-18.6811
86.9293,28.0039,7400.8306,-18.2394
86.9298,28.0039,7336.5134,-17.8213
86.9303,28.0039,7276.7975,-17.4332
86.9308,28.0039,7221.9512,-17.0767
86.9313,28.0039,7171.705,-16.7501
86.9318,28.0039,7125.429,-16.4493
86.9323,28.0039,7082.304,-16.169
86.9328,28.0039,7041.4652,-15.9035
86.9333,28.0039,7002.1057,-15.6477
86.9338,28.0039,6963.5394,-15.397
86.9343,28.0039,6925.2284,-15.148
86.9348,28.0039,6886.7837,-14.8981
86.9354,28.0039,6847.95,-14.6457
86.9359,28.0039,6808.5816,-14.3898
86.9364,28.0039,6768.6172,-14.13
86.9369,28.0039,6728.0563,-13.8664
86.9374,28.0039,6686.94,-13.5991
86.9379,28.0039,6645.3364,-13.3287
86.9384,28.0039,6603.3295,-13.0556
86.9389,28.0039,6561.0125,-12.7806
86.9394,28.0039,6518.4824,-12.5041
86.9399,28.0039,6475.8373,-12.2269
86.9404,28.0039,6433.1742,-11.9496
86.9409,28.0039,6390.5879,-11.6728
86.9414,28.0039,6348.1702,-11.3971
86.9419,28.0039,6306.0093,-11.1231
86.9424,28.0039,6264.1894,-10.8512
86.9429,28.0039,6222.7908,-10.5821
86.9434,28.0039,6181.8888,-10.3163
86.9439,28.0039,6141.5545,-10.0541
86.9444,28.0039,6101.854,-9.7961
86.9449,28.0039,6062.8488,-9.5425
86.9455,28.0039,6024.5953,-9.2939
86.946,28.0039,5987.1447,-9.0504
86.9465,28.0039,5950.5438,-8.8125
86.947,28.0039,5914.8338,-8.5804
86.9475,28.0039,5880.0515,-8.3543
86.948,28.0039,5846.2286,-8.1345
86.9485,28.0039,5813.3922,-7.921
86.949,28.0039,5781.5645,-7.7142
86.9495,28.0039,5750.7636,-7.514
86.95,28.0039,5721.003,-7.3205
86.9,28.0044,5702.5198,-7.2004
86.9005,28.0044,5731.2246,-7.387
86.901,28.0044,5760.9328,-7.5801
86.9015,28.0044,5791.6313,-7.7796
86.902,28.0044,5823.3029,-7.9855
86.9025,28.0044,5855.9259,-8.1975
86.903,28.0044,5889.4742,-8.4156
86.9035,28.0044,5923.9173,-8.6395
86.904,28.0044,5959.2198,-8.8689
86.9045,28.0044,5995.3417,-9.1037
86.9051,28.0044,6032.2382,-9.3435
86.9056,28.0044,6069.8596,-9.5881
86.9061,28.0044,6108.1516,-9.837
86.9066,28.0044,6147.055,-10.0899
86.9071,28.0044,6186.5059,-10.3463
86.9076,28.0044,6226.436,-10.6058
86.9081,28.0044,6266.7722,-10.868
86.9086,28.0044,6307.4374,-11.1323
86.9091,28.0044,6348.3503,-11.3983
86.9096,28.0044,6389.4258,-11.6653
86.9101,28.0044,6430.5753,-11.9327
86.9106,28.0044,6471.7076,-12.2001
86.9111,28.0044,6512.7289,-12.4667
86.9116,28.0044,6553.5448,-12.732
86.9121,28.0044,6594.0617,-12.9954
86.9126,28.0044,6634.19,-13.2562
86.9131,28.0044,6673.8488,-13.514
86.9136,28.0044,6712.9729,-13.7683
86.9141,28.0044,6751.5233,-14.0189
86.9146,28.0044,6789.5017,-14.2658
86.9152,28.0044,6826.969,-14.5093
86.9157,28.0044,6864.0685,-14.7504
86.9162,28.0044,6901.0503,-14.9908
86.9167,28.0044,6938.2946,-15.2329
86.9172,28.0044,6976.3272,-15.4801
86.9177,28.0044,7015.818,-15.7368
86.9182,28.0044,7057.5549,-16.0081
86.9187,28.0044,7102.3821,-16.2995
86.9192,28.0044,7151.0992,-16.6161
86.9197,28.0044,7204.3215,-16.9621
86.9202,28.0044,7262.3124,-17.339
86.9207,28.0044,7324.8112,-17.7453
86.9212,28.0044,7390.8854,-18.1748
86.9217,28.0044,7458.8466,-18.6165
86.9222,28.0044,7526.2609,-19.0547
86.9227,28.0044,7590.0789,-19.4695
86.9232,28.0044,7646.8844,-19.8387
86.9237,28.0044,7693.2409,-20.1401
86.9242,28.0044,7726.0888,-20.3536
86.9247,28.0044,7743.1294,-20.4643
86.9253,28.0044,7743.129,-20.4643
86.9258,28.0044,7726.0884,-20.3536
86.9263,28.0044,7693.2405,-20.1401
86.9268,28.0044,7646.884,-19.8387
86.9273,28.0044,7590.0785,-19.4695
86.9278,28.0044,7526.2605,-19.0547
86.9283,28.0044,7458.8462,-18.6165
86.9288,28.0044,7390.8851,-18.1748
86.9293,28.0044,7324.8109,-17.7453
86.9298,28.0044,7262.3121,-17.339
86.9303,28.0044,7204.3212,-16.9621
86.9308,28.0044,7151.0989,-16.6161
86.9313,28.0044,7102.3818,-16.2995
86.9318,28.0044,7057.5545,-16.0081
86.9323,28.0044,7015.8177,-15.7368
86.9328,28.0044,6976.3269,-15.4801
86.9333,28.0044,6938.2943,-15.2329
86.9338,28.0044,6901.05,-14.9908
86.9343,28.0044,6864.0682,-14.7504
86.9348,28.0044,6826.9688,-14.5093
86.9354,28.0044,6789.5014,-14.2658
86.9359,28.0044,6751.5231,-14.0189
86.9364,28.0044,6712.9727,-13.7683
86.9369,28.0044,6673.8486,-13.514
86.9374,28.0044,6634.1898,-13.2562
86.9379,28.0044,6594.0615,-12.9954
86.9384,28.0044,6553.5446,-12.732
86.9389,28.0044,6512.7287,-12.4667
86.9394,28.0044,6471.7074,-12.2001
86.9399,28.0044,6430.5751,-11.9327
86.9404,28.0044,6389.4256,-11.6653
86.9409,28.0044,6348.3501,-11.3983
86.9414,28.0044,6307.4372,-11.1323
86.9419,28.0044,6266.772,-10.868
86.9424,28.0044,6226.4358,-10.6058
86.9429,28.0044,6186.5058,-10.3463
86.9434,28.0044,6147.0548,-10.0899
86.9439,28.0044,6108.1515,-9.837
86.9444,28.0044,6069.8595,-9.5881
86.9449,28.0044,6032.238,-9.3435
86.9455,28.0044,5995.3415,-9.1037
86.946,28.0044,5959.2196,-8.8689
86.9465,28.0044,5923.9171,-8.6395
86.947,28.0044,5889.4741,-8.4156
86.9475,28.0044,5855.9257,-8.1975
86.948,28.0044,5823.3027,-7.9855
86.9485,28.0044,5791.6312,-7.7796
86.949,28.0044,5760.9327,-7.5801
86.9495,28.0044,5731.2245,-7.387
86.95,28.0044,5702.5197,-7.2004
86.9,28.0049,5684.1429,-7.0809
86.9005,28.0049,5711.798,-7.2607
86.901,28.0049,5740.4198,-7.4467
86.9015,28.0049,5769.9957,-7.639
86.902,28.0049,5800.5091,-7.8373
86.9025,28.0049,5831.939,-8.0416
86.903,28.0049,5864.2605,-8.2517
86.9035,28.0049,5897.4441,-8.4674
86.904,28.0049,5931.4556,-8.6885
86.9045,28.0049,5966.2565,-8.9147
86.9051,28.0049,6001.8037,-9.1457
86.9056,28.0049,6038.0494,-9.3813
86.9061,28.0049,6074.9411,-9.6211
86.9066,28.0049,6112.4218,-9.8647
86.9071,28.0049,6150.43,-10.1118
86.9076,28.0049,6188.8998,-10.3618
86.9081,28.0049,6227.761,-10.6144
86.9086,28.0049,6266.9391,-10.8691
86.9091,28.0049,6306.3558,-11.1253
86.9096,28.0049,6345.9292,-11.3825
86.9101,28.0049,6385.574,-11.6402
86.9106,28.0049,6425.2021,-11.8978
86.9111,28.0049,6464.7234,-12.1547
86.9116,28.0049,6504.0468,-12.4103
86.9121,28.0049,6543.0824,-12.664
86.9126,28.0049,6581.7439,-12.9153
86.9131,28.0049,6619.9535,-13.1637
86.9136,28.0049,6657.6491,-13.4087
86.9141,28.0049,6694.7939,-13.6502
86.9146,28.0049,6731.3906,-13.888
86.9152,28.0049,6767.5,-14.1227
86.9157,28.0049,6803.2628,-14.3552
86.9162,28.0049,6838.9243,-14.587
86.9167,28.0049,6874.8564,-14.8206
86.9172,28.0049,6911.5728,-15.0592
86.9177,28.0049,6949.728,-15.3072
86.9182,28.0049,6990.0912,-15.5696
86.9187,28.0049,7033.4866,-15.8517
86.9192,28.0049,7080.6951,-16.1585
86.9197,28.0049,7132.3172,-16.4941
86.9202,28.0049,7188.611,-16.86
86.9207,28.0049,7249.3228,-17.2546
86.9212,28.0049,7313.5444,-17.672
86.9217,28.0049,7379.6299,-18.1016
86.9222,28.0049,7445.2069,-18.5278
86.9227,28.0049,7507.3025,-18.9315
86.9232,28.0049,7562.5861,-19.2908
86.9237,28.0049,7607.7074,-19.5841
86.9242,28.0049,7639.6831,-19.7919
86.9247,28.0049,7656.2723,-19.8998
86.9253,28.0049,7656.2721,-19.8998
86.9258,28.0049,7639.683,-19.7919
86.9263,28.0049,7607.7072,-19.5841
86.9268,28.0049,7562.586,-19.2908
86.9273,28.0049,7507.3024,-18.9315
86.9278,28.0049,7445.2068,-18.5278
86.9283,28.0049,7379.6297,-18.1016
86.9288,28.0049,7313.5443,-17.672
86.9293,28.0049,7249.3227,-17.2546
86.9298,28.0049,7188.6109,-16.86
86.9303,28.0049,7132.3171,-16.4941
86.9308,28.0049,7080.6949,-16.1585
86.9313,28.0049,7033.4865,-15.8517
86.9318,28.0049,6990.091,-15.5696
86.9323,28.0049,6949.7279,-15.3072
86.9328,28.0049,6911.5727,-15.0592
86.9333,28.0049,6874.8563,-14.8206
86.9338,28.0049,6838.9242,-14.587
86.9343,28.0049,6803.2627,-14.3552
86.9348,28.0049,6767.4999,-14.1227
86.9354,28.0049,6731.3905,-13.888
86.9359,28.0049,6694.7938,-13.6502
86.9364,28.0049,6657.649,-13.4087
86.9369,28.0049,6619.9535,-13.1637
86.9374,28.0049,6581.7438,-12.9153
86.9379,28.0049,6543.0823,-12.664
86.9384,28.0049,6504.0468,-12.4103
86.9389,28.0049,6464.7233,-12.1547
86.9394,28.0049,6425.202,-11.8978
86.9399,28.0049,6385.5739,-11.6402
86.9404,28.0049,6345.9291,-11.3825
86.9409,28.0049,6306.3557,-11.1253
86.9414,28.0049,6266.939,-10.8691
86.9419,28.0049,6227.7609,-10.6144
86.9424,28.0049,6188.8998,-10.3618
86.9429,28.0049,6150.43,-10.1118
86.9434,28.0049,6112.4217,-9.8647
86.9439,28.0049,6074.941,-9.6211
86.9444,28.0049,6038.0493,-9.3813
86.9449,28.0049,6001.8037,-9.1457
86.9455,28.0049,5966.2565,-8.9147
86.946,28.0049,5931.4555,-8.6885
86.9465,28.0049,5897.444,-8.4674
86.947,28.0049,5864.2605,-8.2517
86.9475,28.0049,5831.939,-8.0416
86.948,28.0049,5800.509,-7.8373
86.9485,28.0049,5769.9957,-7.639
86.949,28.0049,5740.4198,-7.4467
86.9495,28.0049,5711.798,-7.2607
86.95,28.0049,5684.1429,-7.0809
86.9,28.0055,5665.9097,-6.9624
86.9005,28.0055,5692.5232,-7.1354
86.901,28.0055,5720.0671,-7.3144
86.9015,28.0055,5748.5292,-7.4994
86.902,28.0055,5777.8933,-7.6903
86.9025,28.0055,5808.1396,-7.8869
86.903,28.0055,5839.2439,-8.0891
86.9035,28.0055,5871.1777,-8.2967
86.904,28.0055,5903.9083,-8.5094
86.9045,28.0055,5937.3986,-8.7271
86.9051,28.0055,5971.6071,-8.9494
86.9056,28.0055,6006.4877,-9.1762
86.9061,28.0055,6041.99,-9.4069
86.9066,28.0055,6078.0591,-9.6414
86.9071,28.0055,6114.636,-9.8791
86.9076,28.0055,6151.657,-10.1198
86.9081,28.0055,6189.0545,-10.3629
86.9086,28.0055,6226.7572,-10.6079
86.9091,28.0055,6264.6894,-10.8545
86.9096,28.0055,6302.7725,-11.102
86.9101,28.0055,6340.9242,-11.35
86.9106,28.0055,6379.0599,-11.5979
86.9111,28.0055,6417.0929,-11.8451
86.9116,28.0055,6454.9356,-12.0911
86.9121,28.0055,6492.5013,-12.3353
86.9126,28.0055,6529.7075,-12.5771
86.9131,28.0055,6566.4794,-12.8161
86.9136,28.0055,6602.7578,-13.0519
86.9141,28.0055,6638.508,-13.2843
86.9146,28.0055,6673.7341,-13.5133
86.9152,28.0055,6708.4965,-13.7392
86.9157,28.0055,6742.934,-13.9631
86.9162,28.0055,6777.2867,-14.1864
86.9167,28.0055,6811.9186,-14.4115
86.9172,28.0055,6847.3319,-14.6417
86.9177,28.0055,6884.1658,-14.8811
86.9182,28.0055,6923.1716,-15.1346
86.9187,28.0055,6965.1542,-15.4075
86.9192,28.0055,7010.8757,-15.7047
86.9197,28.0055,7060.9229,-16.03
86.9202,28.0055,7115.5483,-16.3851
86.9207,28.0055,7174.5055,-16.7683
86.9212,28.0055,7236.9096,-17.1739
86.9217,28.0055,7301.1565,-17.5915
86.9222,28.0055,7364.9336,-18.0061
86.9227,28.0055,7425.3427,-18.3987
86.9232,28.0055,7479.1368,-18.7484
86.9237,28.0055,7523.0492,-19.0338
86.9242,28.0055,7554.1718,-19.2361
86.9247,28.0055,7570.3192,-19.3411
86.9253,28.0055,7570.3192,-19.3411
86.9258,28.0055,7554.1717,-19.2361
86.9263,28.0055,7523.0492,-19.0338
86.9268,28.0055,7479.1367,-18.7484
86.9273,28.0055,7425.3427,-18.3987
86.9278,28.0055,7364.9336,-18.0061
86.9283,28.0055,7301.1564,-17.5915
86.9288,28.0055,7236.9095,-17.1739
86.9293,28.0055,7174.5055,-16.7683
86.9298,28.0055,7115.5483,-16.3851
86.9303,28.0055,7060.9229,-16.03
86.9308,28.0055,7010.8756,-15.7047
86.9313,28.0055,6965.1541,-15.4075
86.9318,28.0055,6923.1716,-15.1346
86.9323,28.0055,6884.1658,-14.8811
86.9328,28.0055,6847.3318,-14.6417
86.9333,28.0055,6811.9185,-14.4115
86.9338,28.0055,6777.2866,-14.1864
86.9343,28.0055,6742.9339,-13.9631
86.9348,28.0055,6708.4965,-13.7392
86.9354,28.0055,6673.734,-13.5133
86.9359,28.0055,6638.5079,-13.2843
86.9364,28.0055,6602.7577,-13.0519
86.9369,28.0055,6566.4794,-12.8161
86.9374,28.0055,6529.7074,-12.5771
86.9379,28.0055,6492.5013,-12.3353
86.9384,28.0055,6454.9355,-12.0911
86.9389,28.0055,6417.0929,-11.8451
86.9394,28.0055,6379.0599,-11.5979
86.9399,28.0055,6340.9242,-11.35
86.9404,28.0055,6302.7724,-11.102
86.9409,28.0055,6264.6894,-10.8545
86.9414,28.0055,6226.7571,-10.6079
86.9419,28.0055,6189.0545,-10.3629
86.9424,28.0055,6151.6569,-10.1198
86.9429,28.0055,6114.6359,-9.8791
86.9434,28.0055,6078.0591,-9.6414
86.9439,28.0055,6041.99,-9.4069
86.9444,28.0055,6006.4877,-9.1762
86.9449,28.0055,5971.607,-8.9494
86.9455,28.0055,5937.3986,-8.7271
86.946,28.0055,5903.9083,-8.5094
86.9465,28.0055,5871.1777,-8.2967
86.947,28.0055,5839.2439,-8.0891
86.9475,28.0055,5808.1396,-7.8869
86.948,28.0055,5777.8933,-7.6903
86.9485,28.0055,5748.5291,-7.4994
86.949,28.0055,5720.0671,-7.3144
86.9495,28.0055,5692.5232,-7.1354
86.95,28.0055,5665.9097,-6.9624
86.9,28.006,5647.8551,-6.8451
86.9005,28.006,5673.4374,-7.0113
86.901,28.006,5699.9139,-7.1834
86.9015,28.006,5727.273,-7.3613
86.902,28.006,5755.4992,-7.5447
86.9025,28.006,5784.5734,-7.7337
86.903,28.006,5814.4724,-7.9281
86.9035,28.006,5845.1687,-8.1276
86.904,28.006,5876.631,-8.3321
86.9045,28.006,5908.8235,-8.5414
86.9051,28.006,5941.7063,-8.7551
86.9056,28.006,5975.2353,-8.973
86.9061,28.006,6009.3618,-9.1949
86.9066,28.006,6044.0333,-9.4202
86.9071,28.006,6079.1927,-9.6488
86.9076,28.006,6114.7791,-9.8801
